"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"210","@_caiitllyn_  Stuck on the wrong network? You deserve reliable service on the better network. DM us and we will cov… https://t.co/XatfXt6RZI",FALSE,1,"_caiitllyn_",2017-06-29 12:40:00,TRUE,"880173457304162305","880405489615589378","1535213755","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"211","@Remeford3 You deserve superior customer service on a superior network.  DM us and we will cover the cost to switch… https://t.co/zDuEe5KsPQ",FALSE,0,"Remeford3",2017-06-29 12:39:30,TRUE,"880174405082632197","880405363861934082","1601068747","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"212","@BeeeeHop  Use your unlimited data the way you want to.  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"BeeeeHop",2017-06-29 12:38:30,FALSE,"880175386989965312","880405113772363777","70907442","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"213","@Mindwarped2 Stuck on the wrong network? You deserve reliable service on the better network. DM us and we will cove… https://t.co/Ug5Xz4huiw",FALSE,0,"Mindwarped2",2017-06-29 12:38:00,TRUE,"880175595661012992","880404986122964992","156651057","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"214","@touchithavana No one should struggle with their wireless carrier.  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"touchithavana",2017-06-29 12:37:30,FALSE,"880175214637797377","880404858377039872","806692874112925699","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"215","@MarineMom9303 Quality customer service is waiting for you on the better network. DM us and we will cover the cost… https://t.co/vXe9m8KXFp",FALSE,0,"MarineMom9303",2017-06-29 12:12:28,TRUE,"880146950422745089","880398561984335873","30224490","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"216","@chibolaperuana Nicolle, yes we are ready.  We will even cover your cost to switch.  Please DM us for details. *KGG https://t.co/RWxolnhVh4",FALSE,0,"chibolaperuana",2017-06-29 12:12:03,FALSE,"880148808063225856","880398457172881409","3296347255","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"217","@Yo_AyeTeaEm You deserve better so try the nation’s best. Send DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"Yo_AyeTeaEm",2017-06-29 11:55:52,FALSE,"880149643837009920","880394384319156224","181742231","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"218","@thaliaaaa___ Have you checked out our new plans? You might be surprised. DM us and we will cover the cost to switc… https://t.co/IdEVrZkUVU",FALSE,0,"thaliaaaa___",2017-06-29 11:54:25,TRUE,"880149791002460165","880394019494342656","447378746","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"219","@PooWizop Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"PooWizop",2017-06-29 11:53:30,FALSE,"880151263563919361","880393786391658496","4329577635","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"220","@SkiKnowsBest  Maybe it's time for a fresh start on a better network. DM us and we will cover the cost to switch. *… https://t.co/O0SstEUNKF",FALSE,0,"SkiKnowsBest",2017-06-29 11:53:00,TRUE,"880152290828705797","880393661539909632","57968824","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"221","@JerryXII Quality and reliability are at the core of who we are DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"JerryXII",2017-06-29 11:52:25,FALSE,"880154756726964224","880393512923123713","779204459553357825","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"222","@ChaseRaz Chase, how about the LG G6 at a discounted price?  DM us for details and we will cover the cost for you t… https://t.co/zbYyQWMOcF",FALSE,0,"ChaseRaz",2017-06-29 11:51:03,TRUE,"880166369362415617","880393170302926848","143478292","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"223","@dwayne2003 Dwayne, you deserve superior customer service on a superior network.  DM us and we will cover the cost… https://t.co/93doDga01s",FALSE,0,"dwayne2003",2017-06-29 11:46:51,TRUE,"880156218052014080","880392114370220032","1556515104","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"224","@BillGubrud Bill, quality customer service is waiting for you on the better network. DM us and we will cover the co… https://t.co/nNlAQoHtRP",FALSE,0,"BillGubrud",2017-06-29 11:45:54,TRUE,"880156305553600512","880391875194212352","267353050","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"225","@allnaturale73 Allnaturale, no one should struggle with their wireless carrier.  DM us and we will cover the cost t… https://t.co/t6Afe6PxFb",FALSE,0,"allnaturale73",2017-06-29 11:45:26,TRUE,"880156841241694208","880391757351071744","40379063","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"226","@OfficiallyAsi Let us introduce you to better. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"OfficiallyAsi",2017-06-29 11:44:24,FALSE,"880157460618760192","880391498541522944","3253856820","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"227","@JWard501 Jess, let us help you get a new phone on the better network. DM us and we will cover the cost to switch.… https://t.co/15E2oh5SRH",FALSE,0,"JWard501",2017-06-29 11:43:30,TRUE,"880157721475117056","880391269540909057","2993581180","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"228","@Dwightsreelnews Dwight, quality and reliability are at the core of who we are DM us and we will cover the cost to… https://t.co/XFRxb00ipE",FALSE,0,"Dwightsreelnews",2017-06-29 11:41:52,TRUE,"880157776395223040","880390861451874308","781615052268855296","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"229","@UnoOrtega86 Sal, you deserve better so try the nation’s best. Send DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"UnoOrtega86",2017-06-29 11:40:33,FALSE,"880157833219551232","880390530101899265","880156531802595328","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"230","@kenroyr901 Ken, you deserve superior customer service on a superior network.  DM us and we will cover the cost to… https://t.co/3lJz2E1sKM",FALSE,0,"kenroyr901",2017-06-29 11:40:03,TRUE,"880121909731631104","880390402674761728","760094617","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"231","@lexximay Alexis, we'd like to better your wireless experience. DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"lexximay",2017-06-29 11:39:25,FALSE,"880122302788194305","880390244499165186","85442781","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"232","@justhermomdeas Maybe it's time for a fresh start on a better network. DM us and we will cover the cost to switch.… https://t.co/rzGZ2al0DT",FALSE,0,"justhermomdeas",2017-06-29 11:38:29,TRUE,"880122716560531456","880390007420268544","1482479364","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"233","@chbiker Benjamin, quality customer service is waiting for you on the better network. DM us and we will cover the c… https://t.co/Maal2WI0kI",FALSE,0,"chbiker",2017-06-29 11:38:00,TRUE,"880124199997775875","880389887261913088","625970158","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"234","@AadiKh37  Akhan, no one should struggle with their wireless carrier.  DM us and we will cover the cost to switch.… https://t.co/AFjAB7TjZz",FALSE,0,"AadiKh37",2017-06-29 11:37:29,TRUE,"880124675728211968","880389756009545728","879771146991935488","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"235","@VAGuineaPig Thank you for you service.  You deserve superior customer service.  DM us and we will cover the cost t… https://t.co/QgS7u5j0cx",FALSE,0,"VAGuineaPig",2017-06-29 11:36:24,TRUE,"880125276629352448","880389483040055300","843977858410336257","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"236","@keepingupwSI_ Let us help you get a new phone on the better network. DM us and we will cover the cost to switch. *… https://t.co/HhVZop02kP",FALSE,0,"keepingupwSI_",2017-06-29 11:35:00,TRUE,"880125337006481416","880389131729342464","2760990330","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"237","@50Shades_OfGhey Why continue the struggle? The better network is here for you. DM us and we will cover the cost to… https://t.co/B3vVt2YIuJ",FALSE,0,"50Shades_OfGhey",2017-06-29 11:29:28,TRUE,"880134423257260033","880387740847702016","27807279","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"238","@TheExiledPrince Good morning, That's not what we like to hear. Has your service been restored at this time? ^NHP",FALSE,1,"TheExiledPrince",2017-06-29 10:30:34,FALSE,"880371916401278976","880372917414096896","805709018148675588","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",3,FALSE,FALSE,NA,NA
"239","@ghostgirl8000 Our apologies, We want to make sure our customers are receiving the best service. ^NHP",FALSE,0,"ghostgirl8000",2017-06-29 06:04:00,FALSE,"880305314960199680","880305832382083072","220397892","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",4,FALSE,FALSE,NA,NA
"240","@ghostgirl8000 Hi KP, How can we assist you? ^NHP",FALSE,0,"ghostgirl8000",2017-06-29 05:59:25,FALSE,"880304221404450817","880304679237939200","220397892","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",4,FALSE,FALSE,NA,NA
"241","@scavengerno1 Let's check for outages in your area. Click on the link below. ^NHP
https://t.co/qZIeqK5NxX",FALSE,0,"scavengerno1",2017-06-29 04:34:53,FALSE,"880282310410686465","880283406650806272","18973976","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"242","@mcnees Please DM us for further assistance. ^STW",FALSE,0,"mcnees",2017-06-29 04:06:54,FALSE,"880275277342965761","880276361918767104","15127834","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"243","@Gilberto_723 Is this your home or cell service? ^STW",FALSE,0,"Gilberto_723",2017-06-29 03:59:01,FALSE,"880273419312525312","880274380089118727","599784455","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"244","@markdeguzman Hello, Is this happening on all VOD content or just one show?",FALSE,0,"markdeguzman",2017-06-29 03:56:00,FALSE,"880273141230174208","880273621867954176","17459989","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"245","@jcfrancisco Hello Carlo, Where are you seeing these promos? ^NHP",FALSE,0,"jcfrancisco",2017-06-29 03:25:29,FALSE,"880264823967232000","880265942881775617","15314062","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"246","@prettysportmama We can assist you here. Have you tried to your router? ^NHP",FALSE,0,"prettysportmama",2017-06-29 03:00:57,FALSE,"880257956947910656","880259766311956480","1628594162","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"247","@wendykegley Our agent will take good care of you and have this resolved. ^NHP",FALSE,0,"wendykegley",2017-06-29 02:26:00,FALSE,"880249624019296256","880250971154198529","309774098","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"248","@mikejeep The ghost network you see has been enabled for our future TV technology that is coming soon.  Sorry for the confusion, enjoy ^EHF",FALSE,0,"mikejeep",2017-06-29 02:22:29,FALSE,"671517412211228672","880250084755222533","16581432","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"249","@lani_kae Is this happening on your home account or wireless? ^STW",FALSE,1,"lani_kae",2017-06-28 23:20:52,FALSE,"880203942046474241","880204382171787264","922581876","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"250","@jtabs12 Consider our new plans and phones? You will be surprised.  DM us for a personalized quote. *Rocki https://t.co/RWxolnzw8C",FALSE,0,"jtabs12",2017-06-28 21:52:00,FALSE,"879761811456880641","880182018780282880","49233094","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"251","@ocdstockjockey Consider our new plans and phones? You will be surprised.  DM us for a personalized quote. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"ocdstockjockey",2017-06-28 21:52:00,FALSE,"879761458824966144","880182017165578241","771461934034128896","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"252","@BitchU_theFeds Let's upgrade your service and your phone. DM for information on how to make the switch. *AAS https://t.co/g5s1U3zO1Q",FALSE,0,"BitchU_theFeds",2017-06-28 21:01:30,FALSE,"880153995918135297","880169306671243264","93736347","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"253","@CHOPBLACK RootMetrics &amp; JD Power agree, we have the network you can count on. DM to ask about switcher offers. *AS https://t.co/b22ZCwhUhj",FALSE,0,"CHOPBLACK",2017-06-28 21:00:38,FALSE,"880153379132932099","880169088479264768","24467309","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"254","@Despicable_Jay RootMetrics and JD Power agree, we're the best. Unlimited on the best network? DM for details. *AAS https://t.co/qy4TIZZ89D",FALSE,1,"Despicable_Jay",2017-06-28 21:00:00,FALSE,"880140835085537280","880168932124098561","96834385","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"255","@RogerLangdon66 Send us a DM so we can help you with making the switch to a better wireless experience. *AAS https://t.co/6PjbYZB1M7",FALSE,1,"RogerLangdon66",2017-06-28 21:00:00,FALSE,"880153061301211136","880168931998273536","591092129","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"256","@HeinousNinja216 We can help you get a better wireless experience. DM us to discuss your options. *AAS https://t.co/ZHcuoiJfpj",FALSE,1,"HeinousNinja216",2017-06-28 20:59:33,FALSE,"880139605126893569","880168817078530049","815739457211170820","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"257","@TheAfghanDrake @_baeryam We'd be happy to discuss upgrading your phone and network. DM to start the conversation.… https://t.co/ZoadjbLf4E",FALSE,2,"TheAfghanDrake",2017-06-28 20:59:00,TRUE,"880138370134835200","880168680293888000","774788070","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"258","@_jennadrahos Why continue the struggle? Unlimited data on the better network is here for you. DM us we'll cover yo… https://t.co/1pMwkvckUm",FALSE,1,"_jennadrahos",2017-06-28 20:55:38,TRUE,"879761364864172032","880167831756832769","701811288649789440","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"259","@BWayneFree Why continue the struggle? Unlimited data on the better network is here for you. DM us we'll cover your… https://t.co/0Iu4IVoqMz",FALSE,0,"BWayneFree",2017-06-28 20:53:30,TRUE,"879761240502960128","880167296869826565","1347667004","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"260","@jazzchiq Stuck on the wrong network? Ask about our switch and assist program. DM us to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"jazzchiq",2017-06-28 20:52:29,FALSE,"879760819055083520","880167039310102530","16937726","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"261","@Zakisbased Zig we think that's a great idea! Ask about our switch and assist program. DM us to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,2,"Zakisbased",2017-06-28 20:52:00,FALSE,"879760286080786432","880166919122423809","357719592","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",2,FALSE,FALSE,NA,NA
"262","@billybobthrotan Billy is you are considering Verizon service please contact us directly to get started. *Rocki https://t.co/RWxolnhVh4",FALSE,0,"billybobthrotan",2017-06-28 20:50:00,FALSE,"879257761783189507","880166414589591553","841174569608183808","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"263","@jag_jgomez John we miss you considering coming back we think that's a great idea! Ask about our switch and assist… https://t.co/2MlNSeXlFY",FALSE,0,"jag_jgomez",2017-06-28 20:48:00,TRUE,"879160291656953856","880165911646392321","1604737910","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"264","@xoxoeunisee Princess we miss you. We have new phones, powerful network, and now unlimited data! Send us a DM to ge… https://t.co/bUu0RiYSVI",FALSE,1,"xoxoeunisee",2017-06-28 20:46:00,TRUE,"879152091414921216","880165408212385792","2297190792","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"265","@hayles You deserve a reliable experience. DM to learn about our switch &amp; save promo onto the best network. *AAS https://t.co/tOfy1FnzSg",FALSE,0,"hayles",2017-06-28 20:32:26,FALSE,"880127508758253568","880161994946621443","696043","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"266","@Guttalau Get a fresh start with quality, reliable service. DM us to get started. *AAS https://t.co/V8KYiq79Tv",FALSE,1,"Guttalau",2017-06-28 20:31:30,FALSE,"880127341447454720","880161759289626624","4838059434","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",2,FALSE,FALSE,NA,NA
"267","@Stoker62 The ultimate LTE experience is found on the better network. Send a DM to learn about switching. *AAS https://t.co/uxqZ3uO3Z3",FALSE,0,"Stoker62",2017-06-28 20:31:03,FALSE,"880127012857409536","880161643417808898","107852047","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"268","@chrisnachtrieb That's not good. Are you currently on FIOS or Verizon DSL? ^JAB",FALSE,0,"chrisnachtrieb",2017-06-28 20:30:29,FALSE,"880160760571318272","880161502979862528","15454401","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"269","@Raj25071985 Don't let poor wireless service interrupt your life. DM us to discuss options to switch to a better ne… https://t.co/tlqRdSgxZv",FALSE,0,"Raj25071985",2017-06-28 20:18:35,TRUE,"880136257682251778","880158508024557568","180286301","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"270","@PaperBlogging We can help! You can sign up for our paperless billing option online. ^JAB",FALSE,1,"PaperBlogging",2017-06-28 19:37:29,FALSE,"880145541824380930","880148166376599553","2717432854","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",2,FALSE,FALSE,NA,NA
"271","@xavierdeon_ Let us introduce you to a better wireless experience. DM us for deals on switching. *AAS https://t.co/rquXqr3aLg",FALSE,0,"xavierdeon_",2017-06-28 18:25:26,FALSE,"880126602239254535","880130033372811264","1363263696","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"272","@Kramed67037 How about upgrading to a phone on the better network? DM to discuss your options. *AAS https://t.co/LUetKgVKSJ",FALSE,0,"Kramed67037",2017-06-28 18:24:31,FALSE,"880126511625506820","880129802358988800","117908738","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"273","@jscifres  It may be time to switch to better. We have Unlimited Data now! DM us and we will cover the cost to swit… https://t.co/DuufN03yJQ",FALSE,0,"jscifres",2017-06-28 18:21:26,TRUE,"880125904680361984","880129027427663877","218378055","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"274","@ameliapradaa We'd be happy to help with finding the right wireless option for you. DM to get started. *AAS https://t.co/UswH7L96lI",FALSE,0,"ameliapradaa",2017-06-28 18:21:26,FALSE,"880120478182121478","880129026265841664","466095757","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",1,FALSE,FALSE,NA,NA
"275","@tay_rod14 We have competitive pricing options and excellent customer service. DM us for details. *AAS https://t.co/pFoeZHOJ8N",FALSE,0,"tay_rod14",2017-06-28 18:20:28,FALSE,"880118725596266496","880128781771583488","3075494064","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"276","@TeioneMone_ Why continue the struggle? The better network is here for you. DM us and we will cover the cost to swi… https://t.co/o1bve869MM",FALSE,1,"TeioneMone_",2017-06-28 18:13:30,TRUE,"880112111946539014","880127030209236994","143075573","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"277","@amygreenlee724 Quality customer service is waiting for you. DM to discuss our latest plans &amp; promos. *AAS https://t.co/A0sWfoaOsN",FALSE,0,"amygreenlee724",2017-06-28 18:11:29,FALSE,"880116808950403073","880126523348590599","4886643346","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"278","@p0esiedanslarue DM to get the conversation started about a new phone on the best network. *AAS https://t.co/kTFeetZVfN",FALSE,0,"p0esiedanslarue",2017-06-28 18:03:27,FALSE,"880116555765489665","880124502381875200","24432122","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"279","@somecrazyness Get the unlimited plan you want, on the network you deserve. DM us to get started. *AAS https://t.co/aNSKY2ULzx",FALSE,0,"somecrazyness",2017-06-28 17:57:56,FALSE,"880116368288473088","880123113069060105","4688630628","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"280","@karlierae95 Let’s get you off hold and onto a better wireless experience. DM us for the best switcher deals. *AAS https://t.co/OInAnxo35O",FALSE,0,"karlierae95",2017-06-28 17:57:01,FALSE,"880115466290831361","880122881488957440","100432417","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"281","@MyNameIsD_nice_ Why continue the struggle? The better network is here for you. DM us and we will cover the cost to… https://t.co/ELsl0ITvFx",FALSE,0,"MyNameIsD_nice_",2017-06-28 17:56:31,TRUE,"879188571663376384","880122755034886144","413853296","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"282","@zerof150 We can help upgrade your phone, and your network. DM and we can find the ideal plan for you. *AAS https://t.co/4z8Esm8ERy",FALSE,0,"zerof150",2017-06-28 17:55:30,FALSE,"880115444077789185","880122500486766593","1607261468","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"283","@mrharley87 How about unlimited on the best network? DM us for details. *AAS https://t.co/epC0dC8eis",FALSE,0,"mrharley87",2017-06-28 17:53:26,FALSE,"880114864554860544","880121980908969984","710955753410994176","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"284","@rerezhaim No one should struggle with their wireless carrier.  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"rerezhaim",2017-06-28 17:53:26,FALSE,"880112812252516352","880121980212711424","24995827","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"285","@hugeutfan Life's too busy to be inconvenienced. Send a DM to start discussing your options to switch. *AAS https://t.co/YW5xNKkV7i",FALSE,0,"hugeutfan",2017-06-28 17:52:49,FALSE,"880114489387077634","880121824356519937","109450505","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"286","@_VpCastillo You deserve a better wireless experience. DM for details. *AAS https://t.co/7XQ05qe9r6",FALSE,1,"_VpCastillo",2017-06-28 17:51:00,FALSE,"880109488845598722","880121368423137280","762691779988557824","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"287","@katbaloo3 Stuck on the wrong network?You deserve reliable service on the better network. DM us and we will cover t… https://t.co/JPHAA886Jz",FALSE,0,"katbaloo3",2017-06-28 17:49:00,TRUE,"880110364700139520","880120865140219907","37218332","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"288","@thedge7 How about making the switch to Unlimited on the best network? DM for details. *AAS https://t.co/3Ox3013Lor",FALSE,0,"thedge7",2017-06-28 17:45:25,FALSE,"880093264266874880","880119962052046849","385108484","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"289","@aleciana_ We're here, and we'd love to have you in the Verizon family. Send us a DM to make the switch! *AAS https://t.co/RWxolnhVh4",FALSE,0,"aleciana_",2017-06-28 17:44:56,FALSE,"880093169538535424","880119841117675530","54085595","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"290","@_Bella112_ Why wait?  DM us and we will cover the cost to switch. *KGG https://t.co/RWxolnhVh4",FALSE,0,"_Bella112_",2017-06-28 17:43:26,FALSE,"880103044498640896","880119465211555842","2795402713","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
"291","@jobber99 You deserve a simpler wireless experience. DM for options and we'll help you get started. *AAS https://t.co/CAWLiyXy6i",FALSE,1,"jobber99",2017-06-28 17:42:32,FALSE,"879861664539070464","880119234797424641","14795785","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","verizon",0,FALSE,FALSE,NA,NA
